"","folio","ah03b","fac_2l","ah03c","ah03d","ah03d1","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"8390","093650AP00","0",3522,"1","0","0","1","1","1","0","1","0","1","1","1","1","1"
"8391","093660AP00","0",3522,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8392","093661AP00","0",3522,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8393","093670AP00","0",3522,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8394","093680AP00","0",3522,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8395","093700AP00","0",3522,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8396","093710AP00","0",3522,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8397","093710CP02","0",3522,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"8398","093720AP00","1",6144,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8399","093740AP00","0",6144,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8400","093750AP00","0",6144,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8401","093760AP00","1",6144,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8402","093770AP00","0",6144,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8403","093780AP00",NA,6144,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","2"
"8404","093790AP00","0",6144,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"8405","093800AP00","0",6144,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8406","093810AP00","0",4348,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"8407","093810BP04","0",4348,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8408","093820AP00","0",4348,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8409","093820CP06","0",4348,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8410","093830AP00","0",4348,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8411","093840AP00","0",4348,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8412","093840CP03","0",4348,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8413","093850AP00","0",4348,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8414","093860AP00",NA,4348,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","3"
"8415","093870AP00","0",4348,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8416","093880AP00","0",4348,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8417","093890AP00","1",4348,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8418","093900AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8419","093900CP03","0",8161,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8420","093910AP00","1",8161,"0","1","1","1","1","0","0","1","1","1","1","1","1","3"
"8421","093910BP07","0",8161,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8422","093930AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8423","093940AP00","0",8161,"0","0","1","1","1","1","0","0","0","1","1","1","1","2"
"8424","093940CP04",NA,8161,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","2"
"8425","093940CP05","0",8161,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8426","093950AP00","0",8161,"0","0","1","1","0","0","0","1","1","1","1","1","1","3"
"8427","093950CP02","0",8161,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8428","093960AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8429","093960CP06","0",8161,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8430","093961AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8431","093970AP00","0",8161,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8432","093980AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8433","093990AP00","0",8161,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8434","094000AP00","0",8161,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8435","094010AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8436","094010CP03","0",8161,"0","0","0","0","0","0","0","1","1","1","1","1","1","1"
"8437","094040AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8438","094040BP03","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8439","094040BP05","0",8161,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8440","094050AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8441","094050BP07","0",8161,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"8442","094050CP04","0",8161,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8443","094050CP05","0",8161,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8444","094051AP00","0",8161,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8445","094060AP00","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8446","094060BP04","0",8161,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8447","094070AP00","0",8161,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8448","094080AP00","0",4834,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8449","094100AP00","0",4834,"0","0","0","1","0","0","0","1","1","1","1","1","1","1"
"8450","094160AP00","0",4834,"1","1","1","1","0","0","0","1","1","1","1","1","1","3"
"8451","094170AP00","0",4690,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8452","094180AP00","0",4690,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8453","094190AP00","0",4690,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8454","094190CP05","0",4690,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8455","094200AP00","0",4690,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8456","094210AP00","0",4690,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8457","094220AP00","0",4690,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8458","094230AP00","0",4690,"0","0","0","0","0","0","0","1","1","1","1","1","1","3"
"8459","094240AP00","0",4690,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8460","094250AP00","0",4690,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8461","094260AP00","0",4127,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8462","094280AP00","0",4127,"0","0","0","1","1","1","0","1","0","0","1","1","1","1"
"8463","094280CH06","0",4127,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8464","094290AP00","1",4127,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8465","094300AP00","0",4127,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8466","094310AP00","0",4127,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8467","094320AP00","0",4127,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8468","094340AP00","0",4127,"0","0","1","0","1","1","0","1","1","1","1","1","1","1"
"8469","094370AP00","0",18073,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"8470","094390AP00","0",18073,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8471","094420AP00","0",18073,"1","0","0","1","1","1","0","0","0","0","1","1","1","1"
"8472","094430AP00","0",18073,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8473","094440AP00","0",18073,"0","0","0","1","1","1","0","0","0","1","1","1","1","1"
"8474","094451AP00","0",18073,"0","0","0","0","0","0","0","0","0","1","1","0","0","1"
"8475","094460AP00","0",18073,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8476","094480AP00","0",18073,"1","0","0","1","1","0","0","0","0","0","1","1","0","1"
"8477","094500AP00","0",18073,"0","0","0","1","0","0","0","0","0","1","1","1","1","3"
"8478","094530AP00","0",5418,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8479","094540AP00","0",5418,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8480","094550AP00","0",5418,"1","0","0","1","1","1","0","1","1","1","1","1","0","1"
"8481","094560AP00","0",5418,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8482","094570AP00","0",5418,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8483","094580AP00","0",5418,"0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"8484","094580CP02","0",5418,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"8485","094580CP03","1",5418,"1","1","0","1","1","1","1","1","1","1","1","1","1","2"
"8486","094590AP00","0",5418,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8487","094610AP00","0",5418,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8488","094620AP00","0",4056,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8489","094630AP00","0",4056,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8490","094630BP03","0",4056,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8491","094630BP04","0",4056,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8492","094640AP00","0",4056,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8493","094640BP05","0",4056,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8494","094660AP00","0",4056,"1","0","1","1","1","1","1","1","0","1","1","1","1","3"
"8495","094660CP05","0",4056,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8496","094670AP00","0",4056,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8497","094670BP03","0",4056,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8498","094680AP00","0",4056,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8499","094690AP00","0",4056,"0","0","0","1","1","1","0","1","1","1","0","1","1","1"
"8500","094710AP00","0",3460,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8501","094720AP00","0",3460,"0","0","1","1","1","1","1","1","0","1","1","1","1","2"
"8502","094740AP00","0",3460,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8503","094740CP03","0",3460,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8504","094740CP04","0",3460,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8505","094750AP00","0",3460,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8506","094750BP04","0",3460,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8507","094770AP00","0",3460,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8508","094780AP00","0",3460,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"8509","094790AP00","0",3460,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8510","094800AP00","0",3126,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8511","094800BP04","0",3126,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8512","094810AP00","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8513","094811AP00","0",3126,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8514","094820AP00","0",3126,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8515","094830AP00","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8516","094840AP00","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8517","094850AP00","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8518","094860AP00","0",3126,"1","0","0","1","1","1","1","1","1","1","1","1","1","1"
"8519","094890AP00","0",3126,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8520","094890CP03","0",3126,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8521","094900AP00","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8522","094900BP04","0",3126,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8523","094910AP00","0",3126,"0","0","0","1","1","0","0","1","1","1","1","1","1","3"
"8524","094920AP00","0",3126,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8525","094930AP00","0",3126,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8526","094930CP03","0",3126,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8527","094940AP00","0",3126,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8528","094950AP00","0",3126,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8529","094960AP00","0",3126,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8530","094960BP03","0",3126,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8531","094990AP00","0",4973,"1","0","0","1","1","1","0","0","1","1","1","1","1","3"
"8532","095000AP00","0",4973,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8533","095010AP00","0",4973,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8534","095020AP00","0",4973,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8535","095040AP00","0",4973,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8536","095050AP00","0",4973,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8537","095050CP01","0",4973,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8538","095060AP00","0",4973,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8539","095070AP00","0",2913,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8540","095080AP00","0",2913,"0","0","1","1","1","1","0","1","1","1","0","1","1","2"
"8541","095090AP00","0",2913,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8542","095120AP00","0",2913,"1","1","0","1","1","1","0","1","0","1","1","1","1","3"
"8543","095130AP00","0",2913,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8544","095140AP00","0",2913,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8545","095160AP00","0",2229,"1","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8546","095170AP00","1",2229,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8547","095190AP00","0",2229,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8548","095200AP00","0",2229,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8549","095200BP04","0",2229,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8550","095210AP00","0",2229,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8551","095210BP03","0",2229,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8552","095230AP00","0",2229,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8553","095250AP00","0",5787,"0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"8554","095250BP01","0",5787,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8555","095260AP00","0",5787,"0","0","0","1","0","1","1","1","1","1","1","1","1","3"
"8556","095270AP00","0",5787,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8557","095270BP06","0",5787,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8558","095270CP03","0",5787,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8559","095280AP00","0",5787,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8560","095290AP00","0",5787,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8561","095290BP03","0",5787,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"8562","095290CP01","0",5787,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8563","095300AP00","0",5787,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8564","095310AP00","0",5787,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8565","095310CP02","1",5787,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8566","095320AP00","0",5787,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8567","095330AP00","0",5787,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8568","095330CP03","0",5787,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8569","095340AP00","0",9550,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8570","095340BP03","0",9550,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8571","095350AP00","0",9550,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8572","095350BP05","0",9550,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8573","095360AP00","0",9550,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8574","095360BP02","0",9550,"0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"8575","095360CP03","0",9550,"0","0","1","1","1","1","0","0","0","0","1","1","0","1"
"8576","095380AP00","0",9550,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8577","095390AP00","0",9550,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8578","095390BP01","0",9550,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8579","095400AP00","0",9550,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8580","095410AP00","0",9550,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8581","095420AP00","0",9550,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8582","095430AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8583","095440AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8584","095450AP00","0",4912,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8585","095460AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8586","095460CP03","0",4912,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8587","095470AP00","0",4912,"0","0","0","0","1","0","0","1","1","1","1","1","1","1"
"8588","095480AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8589","095490AP00","0",4912,"1","0","0","1","1","1","1","1","1","1","1","1","1","2"
"8590","095500AP00","1",4912,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"8591","095510AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8592","095520AP00","0",4912,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8593","095520BP03","0",4912,"1","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8594","095520CP04","0",4912,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8595","095530AP00","0",4912,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"8596","095540AP00","1",4912,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"8597","095540CP04","0",4912,"0","0","1","1","1","1","0","1","1","0","1","1","1","1"
"8598","095550AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8599","095560AP00","0",4912,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8600","095570AP00","0",4912,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"8601","095580AP00","0",4912,"1","0","0","1","1","1","0","1","1","1","1","1","1","2"
"8602","095590AP00","0",4912,"0","0","0","0","0","0","0","1","1","1","1","1","1","2"
"8603","095600AP00","0",4912,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"8604","095601AP00","0",4912,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"8605","095610AP00","0",3990,"0","0","1","1","1","0","0","1","1","1","1","1","1","2"
"8606","095620AP00","0",3990,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"8607","095660AP00","0",3990,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"8608","095670AP00","0",3990,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"8609","095680AP00","0",3990,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
