"","folio","foliow1","fac_2l","ah03b","ah03c","ah03d","ah03e","ah03f","ah03g","ah03h","cvo06_1","cvo07_1","cvo05_1","cvo04","cv08_1","cv16","cv07"
"7348","09096000","09096000",804,"1","1","0","1","1","1","0","0","1","1","1","1","1","1"
"7349","09096100","09096100",804,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7350","09097000","09097000",804,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"7351","09098000","09098000",804,"1","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7352","09100000","09100000",804,"1","1","1","1","1","1","0","0","1","1","1","1","1","3"
"7353","09103000","09103000",720,"1","0","1","1","1","1","0","0","0","1","1","1","1","2"
"7354","09103004","09103000",720,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"7355","09104000","09104000",720,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"7356","09105000","09105000",720,"1","1","0","1","1","1","0","0","0","0","1","0","1","3"
"7357","09105004","09105000",720,"0","0","1","1","1","1","0","0","1","0","1","0","0","1"
"7358","09106000","09106000",720,"0","0","1","1","1","1","0","0","1","1","1","1","1","3"
"7359","09107000","09107000",720,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"7360","09108000","09108000",720,"1","0","0","1","1","0","1","0","1","1","1","1","1","2"
"7361","09109000","09109000",720,"1","0","0","1","0","0","0","0","0","1","1","1","0","2"
"7362","09110000","09110000",720,"0","1","0","0","1","1","0","0","1","1","1","1","1","1"
"7363","09111000","09111000",720,"1","0","1","1","1","1","0","0","1","1","1","1","1","1"
"7364","09112000","09112000",720,"1","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7365","09113000","09113000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","3"
"7366","09113003","09113000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","1"
"7367","09113004","09113000",720,"1","0","0","1","1","1","0","0","1","0","1","0","0","1"
"7368","09114000","09114000",720,"1","0","0","1","1","0","0","0","0","1","1","1","1","2"
"7369","09115000","09115000",720,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7370","09116000","09116000",720,"0","0","0","1","1","1","0","1","0","1","1","1","1","3"
"7371","09118000","09118000",720,"0","1","0","1","1","1","0","0","1","1","1","1","1","1"
"7372","09118002","09118000",720,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7373","09119000","09119000",720,"1","0","0","1","1","1","0","0","0","1","1","1","1","3"
"7374","09120000","09120000",720,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"7375","09121000","09121000",720,"1","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7376","09122000","09122000",720,"1","1","0","1","1","1","0","0","0","1","1","1","1","3"
"7377","09123000","09123000",720,"1","0","0","1","1","1","0","0","0","1","1","1","1","2"
"7378","09124000","09124000",720,"1","1","0","1","1","1","0","0","1","1","1","1","1","2"
"7379","09125000","09125000",720,"1","1","1","1","1","1","0","1","1","1","1","1","1","3"
"7380","09126000","09126000",720,"1","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7381","09127000","09127000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","1"
"7382","09129000","09129000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","3"
"7383","09130000","09130000",720,"1","0","0","1","1","1","0","0","0","1","1","1","1","3"
"7384","09131000","09131000",720,"0","1","0","1","0","1","0","1","1","1","1","1","1","3"
"7385","09132000","09132000",720,"1","1","0","1","1","1","0","1","1","1","1","1","1","2"
"7386","09134000","09134000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","1"
"7387","09135000","09135000",720,"0","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7388","09136000","09136000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7389","09137000","09137000",720,"1","1","0","1","1","1","0","1","0","1","1","1","1","2"
"7390","09138000","09138000",720,"0","0","0","0","0","0","0","0","1","0","0","1","1","1"
"7391","09139000","09139000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7392","09140000","09140000",720,"1","1","0","1","1","1","0","0","0","1","1","1","1","3"
"7393","09141000","09141000",720,"1","0","1","1","1","1","0","0","1","1","1","1","1","3"
"7394","09142000","09142000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7395","09143000","09143000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7396","09145000","09145000",720,"0","1","0","1","1","1","0","0","1","1","1","1","1","2"
"7397","09145003","09145000",720,"0","0","0","1","1","1","0","1","1","1","0","1","1","1"
"7398","09146000","09146000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7399","09147000","09147000",720,"1","1","0","1","1","1","0","0","1","1","1","1","1","3"
"7400","09148000","09148000",720,"0","0","0","1","1","1","0","0","0","1","1","0","1","2"
"7401","09150000","09150000",720,"0","1","0","1","1","1","0","0","1","1","1","1","1","2"
"7402","09151000","09151000",720,"1","1","1","1","1","1","0","0","1","1","1","1","1","1"
"7403","09153000","09153000",720,"0","0","1","1","1","1","0","0","1","1","1","1","1","1"
"7404","09153003","09153000",720,"0","1","1","1","1","1","0","0","1","1","1","1","1","1"
"7405","09154000","09154000",720,"1","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7406","09155000","09155000",720,"0","0","0","1","1","1","0","0","1","1","1","1","1","2"
"7407","09156000","09156000",720,"0","1","0","1","1","1","0","0","0","1","1","1","0","3"
"7408","09157000","09157000",4349,"0","0","0","1","0","0","0","1","0","1","1","1","1","2"
"7409","09158000","09158000",4349,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"7410","09159000","09159000",4349,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7411","09161000","09161000",4349,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"7412","09162000","09162000",4349,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7413","09163000","09163000",4349,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7414","09164000","09164000",4349,"0","0","0","1","1","0","0","1","1","1","1","1","1","1"
"7415","09165000","09165000",4349,"1","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7416","09166000","09166000",5008,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"7417","09167000","09167000",5008,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"7418","09169000","09169000",5008,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7419","09170000","09170000",5008,"0","0","0","1","1","1","0","1","1","1","1","1","1","1"
"7420","09171000","09171000",5008,"1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7421","09171001","09171000",5008,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7422","09172000","09172000",5008,"0","1","1","1","1","1","0","1","1","1","1","1","1","1"
"7423","09173000","09173000",5008,"0","1","0","1","1","1","0","1","1","1","1","1","1","1"
"7424","09176000","09176000",4528,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7425","09179000","09179000",4528,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"7426","09182000","09182000",4528,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7427","09183000","09183000",4528,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7428","09190000","09190000",5461,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7429","09191000","09191000",5461,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7430","09193000","09193000",5461,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7431","09193004","09193000",5461,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7432","09193005","09193000",5461,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7433","09194000","09194000",5461,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7434","09196000","09196000",5461,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"7435","09198000","09198000",5461,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7436","09199000","09199000",5461,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7437","09202000","09202000",4234,"0","1","1","1","1","1","0","1","1","1","1","1","1","3"
"7438","09204000","09204000",4234,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7439","09205000","09205000",4234,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7440","09205005","09205000",4234,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7441","09206000","09206000",4234,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7442","09210000","09210000",4234,"0","0","0","1","1","1","1","0","1","1","1","1","1","3"
"7443","09211000","09211000",3282,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7444","09212000","09212000",3282,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7445","09214000","09214000",3282,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7446","09216000","09216000",3282,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7447","09219000","09219000",3282,"0","1","1","1","1","1","0","1","1","1","1","1","1","2"
"7448","09221000","09221000",5341,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7449","09221003","09221000",5341,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7450","09222000","09222000",5341,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7451","09224000","09224000",5341,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7452","09231000","09231000",3528,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7453","09232000","09232000",3528,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7454","09233000","09233000",3528,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7455","09234000","09234000",3528,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7456","09237000","09237000",3528,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7457","09239000","09239000",3417,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7458","09241000","09241000",3417,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7459","09244000","09244000",3417,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7460","09245000","09245000",3417,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7461","09245003","09245000",3417,"1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"7462","09246000","09246000",3417,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7463","09247000","09247000",4932,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7464","09250000","09250000",4932,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7465","09250003","09250000",4932,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7466","09251000","09251000",4932,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7467","09256000","09256000",5508,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"7468","09259000","09259000",5508,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7469","09260000","09260000",5508,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7470","09267000","09267000",4163,"1","0","1","1","1","1","1","0","1","1","1","1","1","2"
"7471","09268000","09268000",4163,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7472","09268003","09268000",4163,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7473","09269000","09269000",4163,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7474","09270000","09270000",4163,"1","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7475","09270003","09270000",4163,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7476","09271000","09271000",4163,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7477","09271003","09271000",4163,"0","0","1","1","1","1","1","0","1","1","1","1","1","3"
"7478","09272000","09272000",4163,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7479","09273000","09273000",4163,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7480","09276000","09276000",4163,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7481","09282000","09282000",4163,"0","0","1","1","1","1","0","1","1","1","1","1","1","1"
"7482","09283000","09283000",2467,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7483","09284000","09284000",2467,"0","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7484","09286000","09286000",2467,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7485","09287000","09287000",2467,"0","0","0","0","0","1","0","1","1","1","1","1","1","1"
"7486","09289000","09289000",2467,"0","0","0","1","0","0","0","1","1","1","1","1","1","3"
"7487","09290000","09290000",2467,"0","1","0","1","1","1","1","1","1","1","1","1","1","3"
"7488","09291000","09291000",2467,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7489","09292000","09292000",1412,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7490","09292003","09292000",1412,"0","0","1","1","1","1","1","1","1","1","1","1","1","1"
"7491","09294000","09294000",1412,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"7492","09295000","09295000",1412,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7493","09296000","09296000",1412,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7494","09297000","09297000",1412,"1","1","1","1","1","1","1","1","1","1","1","1","1","2"
"7495","09299000","09299000",1412,"0","0","0","1","1","0","1","1","1","1","1","1","1","2"
"7496","09300000","09300000",1412,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"7497","09302000","09302000",957,"0","0","0","1","1","1","1","1","1","1","1","1","1","2"
"7498","09302005","09302000",957,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7499","09303000","09303000",957,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7500","09304000","09304000",957,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"7501","09307000","09307000",957,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7502","09309000","09309000",957,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"7503","09310000","09310000",2190,"1","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7504","09313000","09313000",2190,"0","0","0","1","1","1","1","1","1","1","1","1","1","3"
"7505","09314000","09314000",2190,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"7506","09315000","09315000",2190,"0","1","0","1","1","1","1","1","1","1","1","1","1","2"
"7507","09316000","09316000",2190,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"7508","09317000","09317000",2190,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"7509","09318000","09318000",2190,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7510","09318004","09318000",2190,"0","0","1","1","1","1","1","1","1","1","1","1","1","3"
"7511","09320000","09320000",998,"1","1","1","1","1","1","0","1","1","1","1","1","1","2"
"7512","09323000","09323000",998,"0","1","0","1","1","1","0","1","1","1","1","1","1","2"
"7513","09324000","09324000",998,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7514","09325000","09325000",998,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7515","09326000","09326000",998,"0","0","1","1","1","1","1","1","1","1","1","1","1","2"
"7516","09326003","09326000",998,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7517","09327000","09327000",3663,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7518","09328000","09328000",3663,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7519","09329000","09329000",3663,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7520","09329005","09329000",3663,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7521","09330000","09330000",3663,"0","0","0","1","1","1","0","1","1","1","1","1","1","2"
"7522","09331000","09331000",3663,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7523","09333000","09333000",3663,"1","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7524","09334000","09334000",3663,"0","0","1","1","1","0","0","1","1","1","1","1","1","3"
"7525","09335000","09335000",3663,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7526","09336000","09336000",3781,"0","0","0","1","0","0","0","1","1","1","1","1","1","2"
"7527","09337000","09337000",3781,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7528","09338000","09338000",3781,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7529","09339000","09339000",3781,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7530","09340000","09340000",3781,"1","0","0","0","0","0","0","1","1","1","1","1","1","1"
"7531","09341000","09341000",3781,"0","0","1","1","1","1","0","1","1","1","1","1","1","3"
"7532","09342000","09342000",3781,"1","0","1","1","1","1","0","1","1","1","1","1","1","1"
"7533","09344000","09344000",3781,"0","0","1","1","1","1","0","1","1","1","1","1","1","2"
"7534","09345000","09345000",2971,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7535","09347000","09347000",2971,"0","1","1","1","1","1","1","1","1","1","1","1","1","3"
"7536","09349000","09349000",2971,"0","0","0","1","1","1","0","1","1","1","1","1","1","3"
"7537","09352000","09352000",2971,"1","1","1",NA,NA,"1","1","1","1","1","1","1","1","3"
